file,qualified_name,start_line,end_line,source_kind,generated,rustycpp_status,migration_class,reason
src/deptran/raft/channel_transport.hpp,channel_transport_send_vote_durable_cpp,296,300,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,D_BOUNDARY,external/runtime/raw-pointer boundary
src/deptran/raft/channel_transport.hpp,channel_transport_send_append_entries_durable_cpp,310,315,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,D_BOUNDARY,external/runtime/raw-pointer boundary
src/deptran/raft/channel_transport.hpp,channel_transport_send_notify_restart_cpp,325,328,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,B_DIRECT_MIGRATION,ordinary C++ control/data-flow without detected boundary
src/deptran/raft/channel_transport.hpp,core_,344,344,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,B_DIRECT_MIGRATION,ordinary C++ control/data-flow without detected boundary
src/deptran/raft/channel_transport.hpp,make_channel_transport,417,419,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,B_DIRECT_MIGRATION,ordinary C++ control/data-flow without detected boundary
src/deptran/raft/channel_transport.hpp,rx_,432,432,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,B_DIRECT_MIGRATION,ordinary C++ control/data-flow without detected boundary
src/deptran/raft/channel_transport.hpp,step,435,435,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,B_DIRECT_MIGRATION,ordinary C++ control/data-flow without detected boundary
src/deptran/raft/channel_transport.hpp,step_blocking,444,444,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,B_DIRECT_MIGRATION,ordinary C++ control/data-flow without detected boundary
src/deptran/raft/channel_transport.hpp,run_until_empty,453,453,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,B_DIRECT_MIGRATION,ordinary C++ control/data-flow without detected boundary
src/deptran/raft/commo.cc,commo_share_int_event,37,38,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,C_LOCAL_REFACTOR,"ownership, callback, threading, or template shape"
src/deptran/raft/commo.cc,Communicator,52,55,HANDWRITTEN_CPP,False,CPP_UNVERIFIED,B_DIRECT_MIGRATION,ordinary C++ control/data-flow without detected boundary
src/deptran/raft/commo.h,commo_notify_restart_is_pending,9,53,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/commo.h,commo_notify_restart_is_acknowledged,12,61,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/commo.h,commo_notify_restart_is_down,16,57,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/commo.h,commo_quorum_should_record_vote,22,53,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/commo.h,commo_quorum_should_advance_term,25,50,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/commo.h,defaults,41,93,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/commo.h,apply_reply,46,344,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/commo.h,commo_append_entries_empty_from_cmd,62,76,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/commo.h,commo_append_entries_reply_lost,65,114,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/commo.h,commo_append_entries_done_from_reply,71,135,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/commo.h,commo_proxy_is_target,77,108,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
src/deptran/raft/commo.h,commo_proxy_is_self,81,110,RUST_DSL,False,DSL_SAFE,A_ALREADY_SAFE,Rust DSL function; no explicit unsafe detected
